Entry ID,Mix ID,First Author,Year,paper_id,Country / Region,Clay_pct,Silt_pct,Sand_pct,Gravel_pct,Soil Classification,Liquid_Limit_pct,Plastic_Limit_pct,Plasticity_Index_pct,Linear Shrinkage (%),Soil_SiO2_pct,Soil_Al2O3_pct,Soil_Fe2O3_pct,Soil_CaO_pct,Soil_MgO_pct,Soil_K2O_pct,Soil_Na2O_pct,Primary Precursor Type,Precursor_Family,Precursor_Content_pct,Secondary Precursor Type,Secondary Precursor Content (%),Precursor_SiO2_Al2O3_ratio,Precursor_CaO_pct,Activator Nature,Activator_Simple,Activator Type,NaOH_Concentration_molL,Silica_Modulus_SiO2_Na2O,Liquid_Binder_Ratio,Activator_Precursor_Ratio,Conv. Stabilizer Type,Conv. Stabilizer Content (%),Water Content at Comp. (%),Compaction Pressure (MPa),Dry Density (kg/m³),Curing Age at Test (d),Curing Condition,Test Standard,UCS_Dry_MPa,UCS_7d_MPa,UCS_28d_MPa,UCS_OtherAge_MPa,UCS_best_available_MPa,UCS_age_source,Water_Absorption_24h_pct
2,CEBA5,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,5.0,,,,,Acidic,Acidic,H₃PO₄,,,,0.8,,0.0,27.69,8.0,1580.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,7.5,6.24,14.0,6.24,UCS – 28d (MPa),
3,CEBA10,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,10.0,,,,,Acidic,Acidic,H₃PO₄,,,,0.8,,0.0,20.83,8.0,1650.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,10.0,9.2,14.0,9.2,UCS – 28d (MPa),
4,CEBA15,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,15.0,,,,,Acidic,Acidic,H₃PO₄,,,,0.8,,0.0,16.26,8.0,1730.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,11.88,16.24,14.0,16.24,UCS – 28d (MPa),
5,CEBA20,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,20.0,,,,,Acidic,Acidic,H₃PO₄,,,,0.8,,0.0,13.02,8.0,1920.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,17.51,17.76,14.0,17.76,UCS – 28d (MPa),
6,CEBB0,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,0.0,,,,,Alkaline,Alkaline,NaOH + Na₂SiO₃,10.0,2.4,,1.0,,0.0,22.87,8.0,1640.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,7.5,8.4,14.0,8.4,UCS – 28d (MPa),
7,CEBB5,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,5.0,,,,,Alkaline,Alkaline,NaOH + Na₂SiO₃,10.0,2.4,,0.8,,0.0,21.89,8.0,1570.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,5.4,8.4,14.0,8.4,UCS – 28d (MPa),
8,CEBB10,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,10.0,,,,,Alkaline,Alkaline,NaOH + Na₂SiO₃,10.0,2.4,,0.8,,0.0,20.64,8.0,1590.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,7.5,8.4,14.0,8.4,UCS – 28d (MPa),
9,CEBB15,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,15.0,,,,,Alkaline,Alkaline,NaOH + Na₂SiO₃,10.0,2.4,,0.8,,0.0,15.82,8.0,1580.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,9.36,9.36,14.0,9.36,UCS – 28d (MPa),
10,CEBB20,Kamwa,2023.0,Kamwa_2023.0,Cameroon,33.0,18.0,20.1,28.9,Gravel lateritic soil,57.5,29.9,27.6,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Natural Pozzolan (volcanic),Natural Pozzolan,20.0,,,,,Alkaline,Alkaline,NaOH + Na₂SiO₃,10.0,2.4,,0.8,,0.0,12.62,8.0,1610.0,7.0,Ambient,XP P13-901; NF P 98-250; Cameroonian CEB Std,,9.36,9.36,14.0,9.36,UCS – 28d (MPa),
11,G5%,Ongpeng,2020.0,Ongpeng_2020.0,Philippines,,,,,A-2-7 (AASHTO),41.11,18.14,22.97,,,,,,,,,Fly Ash,Fly Ash,5.0,,,,,Alkaline,Alkaline,NaOH,0.542,,,0.2,,,,,,28.0,Wet (sealed in plastic),ASTM C39 / ASTM C1585 / AASHTO,0.42,,0.42,,0.42,UCS – Dry (MPa),
12,G10%,Ongpeng,2020.0,Ongpeng_2020.0,Philippines,,,,,A-2-7 (AASHTO),41.11,18.14,22.97,,,,,,,,,Fly Ash,Fly Ash,10.0,,,,,Alkaline,Alkaline,NaOH,1.101,,,0.2,,,,,,28.0,Wet (sealed in plastic),ASTM C39 / ASTM C1585 / AASHTO,2.5,,2.5,,2.5,UCS – Dry (MPa),12.83
13,G15%,Ongpeng,2020.0,Ongpeng_2020.0,Philippines,,,,,A-2-7 (AASHTO),41.11,18.14,22.97,,,,,,,,,Fly Ash,Fly Ash,15.0,,,,,Alkaline,Alkaline,NaOH,1.672,,,0.2,,,,,,28.0,Wet (sealed in plastic),ASTM C39 / ASTM C1585 / AASHTO,2.92,,2.92,,2.92,UCS – Dry (MPa),11.83
14,C5%,Ongpeng,2020.0,Ongpeng_2020.0,Philippines,,,,,A-2-7 (AASHTO),41.11,18.14,22.97,,,,,,,,,,,,,,,,,None/NA,,,,,,OPC,5.0,,,,28.0,Wet (sealed in plastic),ASTM C39 / ASTM C1585 / AASHTO,2.5,,2.5,,2.5,UCS – Dry (MPa),16.15
15,C10%,Ongpeng,2020.0,Ongpeng_2020.0,Philippines,,,,,A-2-7 (AASHTO),41.11,18.14,22.97,,,,,,,,,,,,,,,,,None/NA,,,,,,OPC,10.0,,,,28.0,Wet (sealed in plastic),ASTM C39 / ASTM C1585 / AASHTO,3.8,,3.8,,3.8,UCS – Dry (MPa),12.96
16,C15%,Ongpeng,2020.0,Ongpeng_2020.0,Philippines,,,,,A-2-7 (AASHTO),41.11,18.14,22.97,,,,,,,,,,,,,,,,,None/NA,,,,,,OPC,15.0,,,,28.0,Wet (sealed in plastic),ASTM C39 / ASTM C1585 / AASHTO,4.4,,4.4,,4.4,UCS – Dry (MPa),10.39
17,GCEB1,Preethi,2024.0,Preethi_2024.0,India,20.0,,,,Reconstituted Soil (SC20),17.76,11.11,,14.85,52.54,29.63,13.27,0.45,0.32,1.41,0.28,GGBS,Slag (GGBS/GGBFS),15.0,,,1.91,30.39,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,,,1800.0,,80°C in oven for 72 h then dried in lab at 41% RH,IS: 3945; IS: 3495; ASTM C67; IS: 1725,35.99,,,,35.99,UCS – Dry (MPa),11.81
18,GCEB2,Preethi,2024.0,Preethi_2024.0,India,20.0,,,,Reconstituted Soil (SC20),17.76,11.11,,14.85,52.54,29.63,13.27,0.45,0.32,1.41,0.28,Fly ash,Fly Ash,30.0,,,1.4,1.79,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,,,1800.0,,80°C in oven for 72 h then dried in lab at 41% RH,IS: 3945; IS: 3495; ASTM C67; IS: 1725,38.92,,,,38.92,UCS – Dry (MPa),11.9
19,M1,Rivera,2021.0,Rivera_2021.0,Portugal,,,,,"Silty clay (Chaves, Portugal)",,,,,61.74,23.27,5.68,0.33,1.65,5.12,0.58,"Fly Ash (Class F, Pego plant)",Fly Ash,21.7,"Glass Waste (optical lens, amorphous)",21.7,,1.31,Alkaline,Alkaline,Recycled alkaline cleaning solution (Al-industry waste; NaAlO₂-rich),5.3,,,0.5,,,17.0,,1770.0,1.0,85 °C / 20 h (thermal acceler.),UNE 41410:2008; ASTM C618:2012,17.23,,,,17.23,UCS – Dry (MPa),16.21
20,F1,Belayali,2022.0,Belayali_2022.0,"France (Aire-sur-la-Lys sediment; IMT Nord Europe, Lille)",3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,10.0,,0.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,1.82,1.82,,0.0,18.24,4.0,,14.0,"Plastic-film sealed → oven 50±5 °C, 7 d → ambient climatic chamber to 14/28 d",NF EN 196-1 (UCS); XP P13-901 (capillarity); NF P94-100 (compaction),,,3.5,4.56,3.5,UCS – 28d (MPa),
21,F2,Belayali,2022.0,Belayali_2022.0,France,3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,20.0,,0.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,0.93,0.93,,0.0,18.64,4.0,,14.0,Same as above,NF EN 196-1; XP P13-901; NF P94-100,,,5.3,5.07,5.3,UCS – 28d (MPa),
22,F3,Belayali,2022.0,Belayali_2022.0,France,3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,30.0,,0.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,0.64,0.64,,0.0,19.3,4.0,,14.0,Same as above,NF EN 196-1; XP P13-901; NF P94-100,,,6.6,7.16,6.6,UCS – 28d (MPa),
23,F4,Belayali,2022.0,Belayali_2022.0,France,3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,40.0,,0.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,0.52,0.52,,0.0,20.77,4.0,,14.0,Same as above,NF EN 196-1; XP P13-901; NF P94-100,,,8.94,9.07,8.94,UCS – 28d (MPa),
24,F1′,Belayali,2022.0,Belayali_2022.0,France,3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,9.0,GBFS,10.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,1.07,1.07,,0.0,20.24,4.0,,14.0,Same as above,NF EN 196-1; XP P13-901; NF P94-100,,,5.8,9.3,5.8,UCS – 28d (MPa),
25,F2′,Belayali,2022.0,Belayali_2022.0,France,3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,18.0,GBFS,10.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,0.74,0.74,,0.0,20.64,4.0,,14.0,Same as above,NF EN 196-1; XP P13-901; NF P94-100,,,10.0,10.4,10.0,UCS – 28d (MPa),
26,F3′,Belayali,2022.0,Belayali_2022.0,France,3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,27.0,GBFS,10.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,0.58,0.58,,0.0,21.3,4.0,,14.0,Same as above,NF EN 196-1; XP P13-901; NF P94-100,,,10.8,13.2,10.8,UCS – 28d (MPa),
27,F4′,Belayali,2022.0,Belayali_2022.0,France,3.91,33.91,62.39,0.0,Silty Sand,,,,,59.26,10.39,3.34,10.42,1.33,1.93,0.67,Fly Ash (Class F),Fly Ash,36.0,GBFS,10.0,1.99,2.66,Alkaline,Alkaline,NaOH,8.0,,0.5,0.5,,0.0,22.77,4.0,,14.0,Same as above,NF EN 196-1; XP P13-901; NF P94-100,,,16.18,16.5,16.18,UCS – 28d (MPa),
28,Stabilized Mix,Ftaikhan,2025.0,Ftaikhan_2025.0,Iraq,15.8,6.7,52.5,0.0,"Sand: SP, Fine soil: CH",66.0,27.0,39.0,,,,,,,,,Fly ash (Class F),Fly Ash,25.0,,,,,Alkaline,Alkaline,NaOH,2.0,,,,,0.0,,10.0,,7.0,Inside plastic bags at 35°C,ASTM-D2166; ASTM-C168; ASTM-D1363,,7.97,,30.0,7.97,UCS – 7d (MPa),
29,Raw Mix,Ftaikhan,2025.0,Ftaikhan_2025.0,Iraq,,,,,"Sand: SP, Fine soil: CH",66.0,27.0,39.0,,,,,,,,,,,0.0,,,,,,None/NA,,,,,,,0.0,,,,,,ASTM-C168; ASTM-D1363,,,,,,,
56,SCEB0-25,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,0.0,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,,,0.0,7.88,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,5.0,9.7,14.0,1.84,5.0,UCS – Dry (MPa),
57,SCEB0-70,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,0.0,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,,,0.0,7.88,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,5.9,11.1,14.0,1.83,5.9,UCS – Dry (MPa),
58,SCEB5-25,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,4.2,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,11.48,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,4.0,11.0,14.0,1.22,4.0,UCS – Dry (MPa),
59,SCEB5-70,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,4.2,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,11.48,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,4.8,10.6,14.0,1.22,4.8,UCS – Dry (MPa),
60,SCEB10-25,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,8.2,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,10.78,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,4.4,14.4,14.0,2.45,4.4,UCS – Dry (MPa),
61,SCEB10-70,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,8.2,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,10.78,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,6.0,15.4,14.0,2.45,6.0,UCS – Dry (MPa),
62,SCEB15-25,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,12.4,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,8.88,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,5.0,15.0,14.0,2.75,5.0,UCS – Dry (MPa),
63,SCEB15-70,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,12.4,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,8.88,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,6.9,20.0,14.0,3.06,6.9,UCS – Dry (MPa),
64,SCEB20-25,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,16.1,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,6.78,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,6.9,18.1,14.0,3.06,6.9,UCS – Dry (MPa),
65,SCEB20-70,Idriss,2022.0,Idriss_2022.0,Cameroon,32.8,32.7,21.63,13.33,Silty-clayey,70.44,53.9,16.54,,47.4,25.9,1.87,2.36,1.7,2.5,9.27,Calcined Clay (Metakaolin),Metakaolin/Calcined Clay,16.1,,0.0,1.15,0.1,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,,,0.8,,0.0,6.78,,,14.0,,French Standard P.61-503; ASTM D7928; ASTM D4318,9.5,20.0,14.0,3.67,9.5,UCS – Dry (MPa),
66,M1,Kabré,2019.0,Kabré_2019.0,Burkina Faso,6.2,22.5,34.1,37.2,A2,49.0,24.9,24.1,,56.77,21.32,10.0,,0.53,0.27,0.09,,,,,,,,,None/NA,,,,,,,0.0,,,,,13,NF EN ISO 17892 / NF P94-051 / NF P94-068 / NF P94-093 / ISO 5017 / XP P13-901 / ASTM D559-57,7.0,,,1.15,7.0,UCS – Dry (MPa),
67,NS-41C-12M,Preethi,2020.0,Preethi_2020.0,India,41.0,,,,Natural Soil,31.0,19.48,,15.99,24.56,15.68,9.28,0.32,0.19,1.17,0.21,,,0.0,,0.0,,,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,2026.0,,1800.0,,"24h at ambient, then 80°C in oven for 72h",IS 3495 - Part 1 (1992),,,,,,,
68,K-20C-12M,Preethi,2020.0,Preethi_2020.0,India,20.0,,,,Kaolin Clay,37.1,18.87,,16.98,29.82,22.13,1.41,0.61,,0.78,,,,0.0,,0.0,,,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,2026.0,,1800.0,,"24h at ambient, then 80°C in oven for 72h",IS 3495 - Part 1 (1992),,,,,,,
69,NS-30C-15G-12M,Preethi,2020.0,Preethi_2020.0,India,30.0,,,,Natural Soil,31.0,19.48,,15.99,24.56,15.68,9.28,0.32,0.19,1.17,0.21,GGBS,Slag (GGBS/GGBFS),15.0,,0.0,,21.61,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,2026.0,,1800.0,,"24h at ambient, then 80°C in oven for 72h",IS 3495 - Part 1 (1992),,,,,,,
70,K-20C-15G-12M,Preethi,2020.0,Preethi_2020.0,India,20.0,,,,Kaolin Clay,37.1,18.87,,16.98,29.82,22.13,1.41,0.61,,0.78,,GGBS,Slag (GGBS/GGBFS),15.0,,0.0,,21.61,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,2026.0,,1800.0,,"24h at ambient, then 80°C in oven for 72h",IS 3495 - Part 1 (1992),,,,,,,
71,NS-30C-15F-12M,Preethi,2020.0,Preethi_2020.0,India,30.0,,,,Natural Soil,31.0,19.48,,15.99,24.56,15.68,9.28,0.32,0.19,1.17,0.21,Fly Ash,Fly Ash,15.0,,0.0,,1.27,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,2026.0,,1800.0,,"24h at ambient, then 80°C in oven for 72h",IS 3495 - Part 1 (1992),,,,,,,
72,K-20C-15F-12M,Preethi,2020.0,Preethi_2020.0,India,20.0,,,,Kaolin Clay,37.1,18.87,,16.98,29.82,22.13,1.41,0.61,,0.78,,Fly Ash,Fly Ash,15.0,,0.0,,1.27,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,2026.0,,1800.0,,"24h at ambient, then 80°C in oven for 72h",IS 3495 - Part 1 (1992),,,,,,,
73,NS-20C-15G-12M-Brick,Preethi,2020.0,Preethi_2020.0,India,20.0,,,,Natural Soil,31.0,19.48,,15.99,24.56,15.68,9.28,0.32,0.19,1.17,0.21,GGBS,Slag (GGBS/GGBFS),15.0,,0.0,,21.61,Alkaline,Alkaline,NaOH,12.0,,,,,0.0,10.0,,1800.0,,"24h at ambient, then 80°C in oven for 72h",IS 3495 - Part 1 (1992),,,,,,,
74,CEB0 (CEB_Unstabilised),Bammou,2026.0,Bammou_2026.0,Northern France (soil source); study performed in Morocco/France,60.0,,28.0,12.0,,42.13,20.65,21.48,,64.22,14.59,5.66,,,,,,,0.0,,0.0,,,,None/NA,,,,,,,0.0,14.0,12.0,2037.0,28.0,"Reference curing per Talibi et al. protocol: plastic-film cover 24 h then open-air drying (Cure 1), per Section 2.4/Table 4; tested in dry state at 28 d",NF XP P13-901 (mech./dims); NF EN 772-11 (density); NF EN 772-14 (shrinkage); NF EN ISO 17892-12 (Atterberg); EN ISO 22007-2 (thermal); Nordtest (MBV),4.1,,4.1,,4.1,UCS – Dry (MPa),
75,CEB_GP (100GP),Bammou,2026.0,Bammou_2026.0,Northern France (soil source); study performed in Morocco/France,60.0,,28.0,12.0,,42.13,20.65,21.48,,64.22,14.59,5.66,,,,,"Glass powder (recycled, post-consumer)",Glass Waste,20.0,,0.0,37.5,10.0,Alkaline,Alkaline,NaOH,5.0,2.0,,0.55,,0.0,16.25,12.0,,28.0,"Not explicitly specified for this Phase-1 screening mix; final optimised curing for the study was Cure 5 (60°C for 7 d, then open-air drying) per Section 3.2.3/Table 4",NF XP P13-901 (mech./dims); NF EN 772-11 (density); NF EN 772-14 (shrinkage); NF EN ISO 17892-12 (Atterberg); EN ISO 22007-2 (thermal); Nordtest (MBV),5.31,,5.31,,5.31,UCS – Dry (MPa),
76,CEB_MK (100MK),Bammou,2026.0,Bammou_2026.0,Northern France (soil source); study performed in Morocco/France,60.0,,28.0,12.0,,42.13,20.65,21.48,,64.22,14.59,5.66,,,,,Metakaolin,Metakaolin/Calcined Clay,20.0,,0.0,2.05,1.8,Alkaline,Alkaline,NaOH,5.0,2.0,,0.55,,0.0,17.75,12.0,,28.0,"Not explicitly specified for this Phase-1 screening mix; final optimised curing for the study was Cure 5 (60°C for 7 d, then open-air drying) per Section 3.2.3/Table 4",NF XP P13-901 (mech./dims); NF EN 772-11 (density); NF EN 772-14 (shrinkage); NF EN ISO 17892-12 (Atterberg); EN ISO 22007-2 (thermal); Nordtest (MBV),7.7,,7.7,,7.7,UCS – Dry (MPa),
77,"CEB5 (95%GP+5%MK hybrid binder, 5% total content)",Bammou,2026.0,Bammou_2026.0,Northern France (soil source); study performed in Morocco/France,60.0,,28.0,12.0,,42.13,20.65,21.48,,64.22,14.59,5.66,,,,,"Glass powder (recycled, post-consumer)",Glass Waste,4.75,Metakaolin,0.25,21.7,9.59,Alkaline,Alkaline,NaOH,5.0,2.0,,0.55,,0.0,14.75,12.0,2071.0,28.0,"Cure 5 (optimal): 60°C for 7 d under sealed plastic film, followed by open-air drying (per Section 3.2.3/Table 4)",NF XP P13-901 (mech./dims); NF EN 772-11 (density); NF EN 772-14 (shrinkage); NF EN ISO 17892-12 (Atterberg); EN ISO 22007-2 (thermal); Nordtest (MBV),4.79,,4.79,,4.79,UCS – Dry (MPa),
