Entry ID,Mix ID,First Author,Year,paper_id,Country / Region,Clay_pct,Silt_pct,Sand_pct,Gravel_pct,Soil Classification,Liquid_Limit_pct,Plastic_Limit_pct,Plasticity_Index_pct,Linear Shrinkage (%),Soil_SiO2_pct,Soil_Al2O3_pct,Soil_Fe2O3_pct,Soil_CaO_pct,Soil_MgO_pct,Soil_K2O_pct,Soil_Na2O_pct,Primary Precursor Type,Precursor_Family,Precursor_Content_pct,Secondary Precursor Type,Secondary Precursor Content (%),Precursor_SiO2_Al2O3_ratio,Precursor_CaO_pct,Activator Nature,Activator_Simple,Activator Type,NaOH_Concentration_molL,Silica_Modulus_SiO2_Na2O,Liquid_Binder_Ratio,Activator_Precursor_Ratio,Conv. Stabilizer Type,Conv. Stabilizer Content (%),Water Content at Comp. (%),Compaction Pressure (MPa),Dry Density (kg/m³),Curing Age at Test (d),Curing Condition,Test Standard,UCS_Dry_MPa,UCS_7d_MPa,UCS_28d_MPa,UCS_OtherAge_MPa,UCS_best_available_MPa,UCS_age_source,Water_Absorption_24h_pct
273,GPC3,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,3.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,4.2,,4.2,UCS – 28d (MPa),
274,GPC4,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,4.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,5.7,,5.7,UCS – 28d (MPa),
275,GPC5,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,5.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,7.2,,7.2,UCS – 28d (MPa),7.0
276,GPC6,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,6.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,9.0,,9.0,UCS – 28d (MPa),
277,GPC7,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,7.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,10.7,,10.7,UCS – 28d (MPa),
278,GPC8,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,8.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,12.2,,12.2,UCS – 28d (MPa),
279,GPC9,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,9.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,13.0,,13.0,UCS – 28d (MPa),
280,GPC10,Char,2025.0,Char_2025.0,"Tafilalet region (Errachidia / Qsar Ben Omar, Tinjdad), Morocco",,,,,,28.0,21.0,7.0,,,,,,,,,Limestone,Other,10.0,,,4.92,,Alkaline,Alkaline,NaOH + Na2SiO3 (combined solution),14.0,,,,,0.0,15.0,,,28.0,"Ambient air-drying, 27 degC +/-2 degC, RH 38% +/-5%, 28 days",Moroccan Decree 2-12-666 (mechanical); NF P94-056/057 (granulometry); NM 13.1.007 (Atterberg),,,13.7,,13.7,UCS – 28d (MPa),5.4
281,CL,Hany,2025.0,Hany_2025.0,Egypt (Cairo),,,,,Sandy soil,,,,,,,,,,,,,,,,,,,,None/NA,,,,,,Cement,10.0,,,1995.0,,,,9.89,,,,9.89,UCS – Dry (MPa),
282,GGBS100,Hany,2025.0,Hany_2025.0,Egypt (Cairo),,,,,Sandy soil,,,,,,,,,,,,GGBS (ground granulated blast furnace slag),Slag (GGBS/GGBFS),10.0,,,,,Alkali-activated (specific activator not reported in this paper),Alkaline,,,,,,,0.0,,,1948.0,,,,9.31,,,,9.31,UCS – Dry (MPa),
283,GGBS-PF,Hany,2025.0,Hany_2025.0,Egypt (Cairo),,,,,Sandy soil,,,,,,,,,,,,GGBS (ground granulated blast furnace slag),Slag (GGBS/GGBFS),10.0,,,,,Alkali-activated (specific activator not reported in this paper),Alkaline,,,,,,,0.0,,,1700.0,,,,5.12,,,,5.12,UCS – Dry (MPa),
284,FA80,Hany,2025.0,Hany_2025.0,Egypt (Cairo),,,,,Sandy soil,,,,,,,,,,,,Fly ash (FA),Fly Ash,8.0,,,,,Alkali-activated (specific activator not reported in this paper),Alkaline,,,,,,Cement,2.0,,,1933.0,,,,9.3,,,,9.3,UCS – Dry (MPa),
285,FA80-PF,Hany,2025.0,Hany_2025.0,Egypt (Cairo),,,,,Sandy soil,,,,,,,,,,,,Fly ash (FA),Fly Ash,8.0,,,,,Alkali-activated (specific activator not reported in this paper),Alkaline,,,,,,Cement,2.0,,,1680.0,,,,7.51,,,,7.51,UCS – Dry (MPa),
286,CEB0-25C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,N/A (no pozzolana added),Natural Pozzolan,0.0,,,,,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,1.0,None (no conventional/cement stabilizer used),,,8.0,1550.0,28.0,"Sealed plastic bag, 25 °C, 7 days",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,9.7,,,,9.7,UCS – Dry (MPa),11.64
287,CEB0-70C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,N/A (no pozzolana added),Natural Pozzolan,0.0,,,,,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,1.0,None (no conventional/cement stabilizer used),,,8.0,1520.0,28.0,"Sealed plastic bag, 25 °C 7 days then thermally activated at 70 °C for 48 h",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,10.2,,,,10.2,UCS – Dry (MPa),11.82
288,CEB5-25C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,4.6,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1460.0,28.0,"Sealed plastic bag, 25 °C, 7 days",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,12.8,,,,12.8,UCS – Dry (MPa),10.54
289,CEB5-70C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,4.6,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1430.0,28.0,"Sealed plastic bag, 25 °C 7 days then thermally activated at 70 °C for 48 h",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,14.8,,,,14.8,UCS – Dry (MPa),11.7
290,CEB10-25C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,9.4,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1480.0,28.0,"Sealed plastic bag, 25 °C, 7 days",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,14.1,,,,14.1,UCS – Dry (MPa),8.8
291,CEB10-70C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,9.4,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1450.0,28.0,"Sealed plastic bag, 25 °C 7 days then thermally activated at 70 °C for 48 h",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,18.9,,,,18.9,UCS – Dry (MPa),9.19
292,CEB15-25C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,14.3,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1490.0,28.0,"Sealed plastic bag, 25 °C, 7 days",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,16.1,,,,16.1,UCS – Dry (MPa),6.83
293,CEB15-70C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,14.3,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1460.0,28.0,"Sealed plastic bag, 25 °C 7 days then thermally activated at 70 °C for 48 h",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,42.8,,,,42.8,UCS – Dry (MPa),7.93
294,CEB20-25C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,19.4,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1500.0,28.0,"Sealed plastic bag, 25 °C, 7 days",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,20.6,,,,20.6,UCS – Dry (MPa),5.98
295,CEB20-70C,Tchouateu Kamwa,2022.0,Tchouateu Kamwa_2022.0,"Littoral Region, Cameroon",32.8,32.7,21.6,13.3,"Silty clay (clay soil, CS)",70.4,53.9,16.5,,47.4,25.9,9.27,2.36,1.7,1.87,2.5,Pozzolana (PZ),Natural Pozzolan,19.4,,,3.03,8.6,Acidic,Acidic,"Phosphoric acid solution (H3PO4, 10 mol/L)",,,,0.8,None (no conventional/cement stabilizer used),,,8.0,1470.0,28.0,"Sealed plastic bag, 25 °C 7 days then thermally activated at 70 °C for 48 h",ASTM C642-06 (water absorption); no formal standard cited for compressive/flexural tests,36.9,,,,36.9,UCS – Dry (MPa),7.63
296,CEB_0%,Sore,2018.0,Sore_2018.0,Burkina Faso,5.36,10.05,48.41,36.18,Type B2 (CRATerre-Eag),50.5,22.6,27.9,,50.9,29.0,16.5,0.19,0.26,0.71,0.08,,,0.0,,0.0,,,,None/NA,,,,,,,0.0,16.7,,,14.0,14 days at ambient temperature (30°C),XP P13-901; ISO-5017; NF P94-093; NF P94-051,1.36,,,14.0,1.36,UCS – Dry (MPa),
297,CEB_8%PC,Sore,2018.0,Sore_2018.0,Burkina Faso,5.36,10.05,48.41,36.18,Type B2 (CRATerre-Eag),50.5,22.6,27.9,,50.9,29.0,16.5,0.19,0.26,0.71,0.08,,,0.0,,0.0,,,,None/NA,,,,,,Portland Cement (CEM I),8.0,17.0,,1900.0,21.0,21 days wet curing under plastic film at ambient,XP P13-901; ISO-5017; NF P94-093; NF P94-051,8.16,,,21.0,8.16,UCS – Dry (MPa),
298,CEB_5%G,Sore,2018.0,Sore_2018.0,Burkina Faso,5.36,10.05,48.41,36.18,Type B2 (CRATerre-Eag),50.5,22.6,27.9,,50.9,29.0,16.5,0.19,0.26,0.71,0.08,Metakaolin,Metakaolin/Calcined Clay,5.0,,0.0,1.51,0.05,Alkaline,Alkaline,NaOH,12.0,,,0.8,,0.0,17.7,,1840.0,14.0,7 days ambient + 7 days at 60°C in oven,XP P13-901; ISO-5017; NF P94-093; NF P94-051,2.81,,,14.0,2.81,UCS – Dry (MPa),
299,CEB_10%G,Sore,2018.0,Sore_2018.0,Burkina Faso,5.36,10.05,48.41,36.18,Type B2 (CRATerre-Eag),50.5,22.6,27.9,,50.9,29.0,16.5,0.19,0.26,0.71,0.08,Metakaolin,Metakaolin/Calcined Clay,10.0,,0.0,1.51,0.05,Alkaline,Alkaline,NaOH,12.0,,,0.8,,0.0,18.5,,1790.0,14.0,7 days ambient + 7 days at 60°C in oven,XP P13-901; ISO-5017; NF P94-093; NF P94-051,4.39,,,14.0,4.39,UCS – Dry (MPa),
300,CEB_15%G,Sore,2018.0,Sore_2018.0,Burkina Faso,5.36,10.05,48.41,36.18,Type B2 (CRATerre-Eag),50.5,22.6,27.9,,50.9,29.0,16.5,0.19,0.26,0.71,0.08,Metakaolin,Metakaolin/Calcined Clay,15.0,,0.0,1.51,0.05,Alkaline,Alkaline,NaOH,12.0,,,0.8,,0.0,21.5,,1730.0,14.0,7 days ambient + 7 days at 60°C in oven,XP P13-901; ISO-5017; NF P94-093; NF P94-051,6.67,,,14.0,6.67,UCS – Dry (MPa),
301,CEB_20%G,Sore,2018.0,Sore_2018.0,Burkina Faso,5.36,10.05,48.41,36.18,Type B2 (CRATerre-Eag),50.5,22.6,27.9,,50.9,29.0,16.5,0.19,0.26,0.71,0.08,Metakaolin,Metakaolin/Calcined Clay,20.0,,0.0,1.51,0.05,Alkaline,Alkaline,NaOH,12.0,,,0.8,,0.0,22.3,,1760.0,14.0,7 days ambient + 7 days at 60°C in oven,XP P13-901; ISO-5017; NF P94-093; NF P94-051,8.95,,,14.0,8.95,UCS – Dry (MPa),
302,G-W,Gómez-Casero,2021.0,Gómez-Casero_2021.0,Spain,3.92,61.67,34.42,0.0,,,,,,51.8,14.9,4.95,13.7,2.01,2.89,0.8,Olive Pomace Fly Ash (OPFA),Fly Ash,30.0,,0.0,,5.33,Water,None/NA,Water,,,0.4,,,0.0,,,1343.0,28.0,"24h at 60°C and 98% RH, then ambient (21±2°C, 58±2% RH) to 28d",UNE-EN 772-1; UNE-EN 772-13; ISO 8302,,,1.7,,1.7,UCS – 28d (MPa),
303,G-Na,Gómez-Casero,2021.0,Gómez-Casero_2021.0,Spain,3.92,61.67,34.42,0.0,,,,,,51.8,14.9,4.95,13.7,2.01,2.89,0.8,Olive Pomace Fly Ash (OPFA),Fly Ash,30.0,,0.0,,5.33,Alkaline,Alkaline,NaOH,8.0,,0.4,,,0.0,,,1476.0,28.0,"24h at 60°C and 98% RH, then ambient (21±2°C, 58±2% RH) to 28d",UNE-EN 772-1; UNE-EN 772-13; ISO 8302,,,3.0,,3.0,UCS – 28d (MPa),
304,G-K,Gómez-Casero,2021.0,Gómez-Casero_2021.0,Spain,3.92,61.67,34.42,0.0,,,,,,51.8,14.9,4.95,13.7,2.01,2.89,0.8,Olive Pomace Fly Ash (OPFA),Fly Ash,30.0,,0.0,,5.33,Alkaline,Alkaline,KOH,8.0,,0.4,,,0.0,,,1509.0,28.0,"24h at 60°C and 98% RH, then ambient (21±2°C, 58±2% RH) to 28d",UNE-EN 772-1; UNE-EN 772-13; ISO 8302,,,3.9,,3.9,UCS – 28d (MPa),
305,G-Na-NaSil,Gómez-Casero,2021.0,Gómez-Casero_2021.0,Spain,3.92,61.67,34.42,0.0,,,,,,51.8,14.9,4.95,13.7,2.01,2.89,0.8,Olive Pomace Fly Ash (OPFA),Fly Ash,30.0,,0.0,,5.33,Alkaline,Alkaline,NaOH + Na₂SiO₃,8.0,0.9,0.4,,,0.0,,,1584.0,28.0,"24h at 60°C and 98% RH, then ambient (21±2°C, 58±2% RH) to 28d",UNE-EN 772-1; UNE-EN 772-13; ISO 8302,,,5.3,,5.3,UCS – 28d (MPa),
306,G-K-KSil,Gómez-Casero,2021.0,Gómez-Casero_2021.0,Spain,3.92,61.67,34.42,0.0,,,,,,51.8,14.9,4.95,13.7,2.01,2.89,0.8,Olive Pomace Fly Ash (OPFA),Fly Ash,30.0,,0.0,,5.33,Alkaline,Alkaline,KOH + K₂SiO₃,8.0,0.7,0.4,,,0.0,,,1630.0,28.0,"24h at 60°C and 98% RH, then ambient (21±2°C, 58±2% RH) to 28d",UNE-EN 772-1; UNE-EN 772-13; ISO 8302,,,9.0,,9.0,UCS – 28d (MPa),
307,LAT1,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,9.0,32.0,12.4,47.0,A2 (GTR Classification),55.7,29.9,25.8,,,,,,,,,,,0.0,,0.0,,,,None/NA,,,,,,,0.0,,8.0,2070.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,2.02,0.73,2.02,,2.02,UCS – Dry (MPa),
308,LAT1-P0A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,9.0,32.0,12.4,47.0,A2 (GTR Classification),55.7,29.9,25.8,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,2130.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,4.42,3.23,4.42,,4.42,UCS – Dry (MPa),8.24
309,LAT1-P5A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,9.0,32.0,12.4,47.0,A2 (GTR Classification),55.7,29.9,25.8,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1800.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,5.06,3.83,5.06,,5.06,UCS – Dry (MPa),7.89
310,LAT1-P10A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,9.0,32.0,12.4,47.0,A2 (GTR Classification),55.7,29.9,25.8,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1740.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,6.92,4.04,6.92,,6.92,UCS – Dry (MPa),6.73
311,LAT1-P15A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,9.0,32.0,12.4,47.0,A2 (GTR Classification),55.7,29.9,25.8,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1710.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,6.16,3.89,6.16,,6.16,UCS – Dry (MPa),7.18
312,LAT1-P20A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,9.0,32.0,12.4,47.0,A2 (GTR Classification),55.7,29.9,25.8,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1690.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,6.11,3.86,6.11,,6.11,UCS – Dry (MPa),7.24
313,LAT6,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,10.0,34.0,11.2,45.0,A2 (GTR Classification),52.8,28.2,24.6,,,,,,,,,,,0.0,,0.0,,,,None/NA,,,,,,,0.0,,8.0,2160.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,1.94,0.75,1.94,,1.94,UCS – Dry (MPa),
314,LAT6-P0A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,10.0,34.0,11.2,45.0,A2 (GTR Classification),52.8,28.2,24.6,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,2220.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,4.5,3.29,4.5,,4.5,UCS – Dry (MPa),7.14
315,LAT6-P5A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,10.0,34.0,11.2,45.0,A2 (GTR Classification),52.8,28.2,24.6,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1940.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,4.96,3.79,4.96,,4.96,UCS – Dry (MPa),5.65
316,LAT6-P10A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,10.0,34.0,11.2,45.0,A2 (GTR Classification),52.8,28.2,24.6,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1840.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,6.96,4.08,6.96,,6.96,UCS – Dry (MPa),5.01
317,LAT6-P15A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,10.0,34.0,11.2,45.0,A2 (GTR Classification),52.8,28.2,24.6,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1790.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,6.34,3.98,6.34,,6.34,UCS – Dry (MPa),5.41
318,LAT6-P20A20,Hagbe Ntod,2025.0,Hagbe Ntod_2025.0,Cameroon,10.0,34.0,11.2,45.0,A2 (GTR Classification),52.8,28.2,24.6,,,,,,,,,,,0.0,,0.0,,,Acidic,Acidic,H₃PO₄,,,,0.2,,0.0,,8.0,1720.0,7.0,"Sealed in polyene film 7d at 25°C, then open air at 25°C",XP P 13-901; ASTM C642; NF EN ISO 17892-2; ASTM D5470,6.26,3.96,6.26,,6.26,UCS – Dry (MPa),5.67
319,ICEB-FA15,Leitão,2017.0,Leitão_2017.0,Portugal,4.0,14.0,60.0,22.0,Granitic residual soil (GRS),28.0,,,,,,,,,,,Class F Fly Ash,Fly Ash,15.0,,0.0,2.24,3.85,Alkaline,Alkaline,NaOH + Na₂SiO₃,12.5,,3.33,3.33,,0.0,,4.0,1800.0,28.0,Air-curing indoors at 18°C and 55% RH for 28 days,NP EN772-1; ASTM C1046; ASTM C1155,3.0,,3.0,,3.0,UCS – Dry (MPa),
